id	name	hmdb_id	conditions	indication_types	concentration	age	sex	biofluid	citation
13	p-Hydroxyphenylacetic acid	HMDB0000020	Lung Cancer	Diagnostic	16.0 (1.00-31.0) umol/mmol creatinine	Unknown	Both	Urine	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
13	p-Hydroxyphenylacetic acid	HMDB0000020	Normal	Diagnostic	51.7 (1.7-101.7) umol/mmol creatinine	Adult	Both	Urine	BC Children's Hospital Biochemical Genetics Lab
13	p-Hydroxyphenylacetic acid	HMDB0000020	Schizophrenia	Diagnostic	0.31 (0.30-0.32) uM	Adult	Unknown	Cerebrospinal Fluid (CSF)	Kobayashi, K., Koide, Y., Yoshino, K. & Shohmori, T. [P-hydroxyphenylacetic acid concentrations in cerebrospinal fluid]. No To Shinkei 34, 769-774 (1982).
13	p-Hydroxyphenylacetic acid	HMDB0000020	Normal	Diagnostic	0.050 (0.043-0.057) uM	Adult	Unknown	Cerebrospinal Fluid (CSF)	Kobayashi, K., Koide, Y., Yoshino, K. & Shohmori, T. [P-hydroxyphenylacetic acid concentrations in cerebrospinal fluid]. No To Shinkei 34, 769-774 (1982).
13	p-Hydroxyphenylacetic acid	HMDB0000020	Normal	Diagnostic	7.0 (2.0-10.0) (N/A-N/A) uM	Adult (>18 years old)	Both	Saliva	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
15	3-Methoxytyramine	HMDB0000022	Parkinson's Disease	Diagnostic	0.00050 (0.00020-0.00080) uM	Adult	Unknown	Cerebrospinal Fluid (CSF)	Loeffler, D. A., LeWitt, P. A., DeMaggio, A. J., Juneau, P. L., Milbury, P. E. & Matson, W. R. Markers of dopamine depletion and compensatory response in striatum and cerebrospinal fluid. J Neural Transm Park Dis Dement Sect 9, 45-53 (1995).
15	3-Methoxytyramine	HMDB0000022	Normal	Diagnostic	0.0014 (0.0012-0.0016) uM	Adult	Unknown	Cerebrospinal Fluid (CSF)	Loeffler, D. A., LeWitt, P. A., DeMaggio, A. J., Juneau, P. L., Milbury, P. E. & Matson, W. R. Markers of dopamine depletion and compensatory response in striatum and cerebrospinal fluid. J Neural Transm Park Dis Dement Sect 9, 45-53 (1995).
15	3-Methoxytyramine	HMDB0000022	Normal	Diagnostic	0.0025 (0.0016-0.0029) uM	Adult (>18 years old)	Both	Blood	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
16	(S)-3-Hydroxyisobutyric acid	HMDB0000023	Normal	Diagnostic	21.0 (19.0-23.0) uM	Adult	Both	Blood	Avogaro, A. & Bier, D. M. Contribution of 3-hydroxyisobutyrate to the measurement of 3-hydroxybutyrate in human plasma: comparison of enzymatic and gas-liquid chromatography-mass spectrometry assays in normal and in diabetic subjects. J Lipid Res 30, 1811-1817 (1989).
16	(S)-3-Hydroxyisobutyric acid	HMDB0000023	Normal	Diagnostic	21.0 +/- 2.0 (N/A-N/A) uM	Adult (>18 years old)	Both	Blood	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
17	3-O-Sulfogalactosylceramide (d18:1/24:0)	HMDB0000024	Mild Metachromatic Leukodystrophy	Diagnostic	12.7 (1.2-24.2) umol/mmol creatinine	Adult: >=18 yrs old	Both	Urine	Natowicz, M. R., Prence, E. M., Chaturvedi, P. & Newburg, D. S. Urine sulfatides and the diagnosis of metachromatic leukodystrophy. Clin Chem 42, 232-238 (1996).
17	3-O-Sulfogalactosylceramide (d18:1/24:0)	HMDB0000024	Normal	Diagnostic	0.20 (0.070-0.34) umol/mmol creatinine	Adult: >=18 yrs old	Both	Urine	Natowicz, M. R., Prence, E. M., Chaturvedi, P. & Newburg, D. S. Urine sulfatides and the diagnosis of metachromatic leukodystrophy. Clin Chem 42, 232-238 (1996).
19	Tetrahydrobiopterin	HMDB0000027	Myocardial Infarction	Diagnostic	0.0044 (0.0037-0.0051) uM	Adult	Both	Blood	Yada, T., Kaji, S., Akasaka, T., Mochizuki, S., Ogasawara, Y., Tanemoto, K., Yoshida, K. & Kajiya, F. Changes of asymmetric dimethylarginine, nitric oxide, tetrahydrobiopterin, and oxidative stress in patients with acute myocardial infarction by medical treatments. Clin Hemorheol Microcirc 37, 269-276 (2007).
19	Tetrahydrobiopterin	HMDB0000027	Normal	Diagnostic	0.011 (0.010-0.012) uM	Adult	Both	Blood	Ueda, S., Matsuoka, H., Miyazaki, H., Usui, M., Okuda, S. & Imaizumi, T. Tetrahydrobiopterin restores endothelial function in long-term smokers. J Am Coll Cardiol 35, 71-75 (2000).
19	Tetrahydrobiopterin	HMDB0000027	Normal	Diagnostic	0.026 (0.014-0.038) uM	Adult (>18 years old)	Both	Cerebrospinal Fluid (CSF)	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
20	Biotin	HMDB0000030	Eosinophilic Esophagitis	Diagnostic	58.2 (36.3-80.2) umol/mmol creatinine	Children	Unknown	Urine	Mordechai, Hien, and David S. Wishart
20	Biotin	HMDB0000030	Normal	Diagnostic	0.014 (0.0020-0.044) umol/mmol creatinine	Children	Both	Urine	Geigy Scientific Tables, 8th Rev edition, pp. 130. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.
20	Biotin	HMDB0000030	Head Injury	Diagnostic	0.023 (0.022-0.023) uM	Unknown	Unknown	Cerebrospinal Fluid (CSF)	Pubmed_ID: 18996865
20	Biotin	HMDB0000030	Normal	Diagnostic	0.00050 (0.00030-0.00070) uM	Adult	Unknown	Cerebrospinal Fluid (CSF)	Livaniou, E., Nyalala, J. O., Anagnostouli, M., Papageorgiou, C., Evangelatos, G. P. & Ithakissios, D. S. Determination of biotin levels in cerebrospinal fluid samples. J Pharm Biomed Anal 21, 875-879 (1999).
20	Biotin	HMDB0000030	Normal	Diagnostic	<=0.3 (N/A-0.3) ng/mL	Adult: >=18 yrs	Both	Serum	Mayo Clinic Test Catalog
20	Biotin	HMDB0000030	Normal	Diagnostic	1280.1 (100-2460.2) pg/mL	Children: 12 yrs old	Both	serum	Mayo Clinic Test Catalog
20	Biotin	HMDB0000030	Normal	Diagnostic	1612.5 (221-3004) pg/mL	Children: 12 yrs old	Both	serum	Mayo Clinic Test Catalog
20	Biotin	HMDB0000030	Normal	Diagnostic	0.00127 +/- 0.00067 (N/A-N/A) uM	Adult (>18 years old)	Both	Blood	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
21	Androsterone	HMDB0000031	Adrenal Mass	Diagnostic	14697 (182-29,212) mcg/24 hour	Adult: 18 yrs old-49 yrs old	Male	urine	Mayo Clinic Test Catalog
21	Androsterone	HMDB0000031	Adrenal Mass	Diagnostic	12753.5 (118-25,389) mcg/24 hour	Adult/Senior: =50 yrs old	Male	urine	Mayo Clinic Test Catalog
21	Androsterone	HMDB0000031	Adrenal Mass	Diagnostic	14857.5 (90-29,625) mcg/24 hour	Adult:18-49 yrs old	Female	urine	Mayo Clinic Test Catalog
21	Androsterone	HMDB0000031	Normal	Diagnostic	0.00065 (0.00053-0.00088) uM	Adult (>18 years old)	Both	Blood	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
22	7-Dehydrocholesterol	HMDB0000032	Smith Lemli Opitz Syndrome	Diagnostic	>2 (2-N/A) mg/L	All	Both	Plasma	Mayo Clinic Test Catalog
22	7-Dehydrocholesterol	HMDB0000032	Normal	Diagnostic	5.0 +/- 2.2 (N/A-N/A) uM	Adult (>18 years old)	Both	Blood	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
23	Carnosine	HMDB0000033	Carnosinuria	Diagnostic	84.8 (56.6-113.1) umol/mmol creatinine	Adult	Unknown	Urine	Furst, P. Amino acid metabolism in uremia. J Am Coll Nutr 8, 310-323 (1989).
23	Carnosine	HMDB0000033	Normal	Diagnostic	4.0 (0-4.0) umol/mmol creatinine	Adult	Unknown	Urine	Mayo Clinic
23	Carnosine	HMDB0000033	Alzheimer's Disease	Diagnostic	18.8 (8.5-29.1) umol/mmol creatinine	Adult	Both	Urine	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).
23	Carnosine	HMDB0000033	Normal	Diagnostic	1.2 (0.20-4.1) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 24023812
23	Carnosine	HMDB0000033	Normal	Diagnostic	10 (1-19) uM	Infant: 0-< 30 days old	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
23	Carnosine	HMDB0000033	Normal	Diagnostic	4.5 (2-7) uM	Infant/Adolescent: 30 days-< 19 yrs old	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
23	Carnosine	HMDB0000033	Normal	Diagnostic	6.54 +/- 1.0 (N/A-N/A) uM	Adult (>18 years old)	Both	Blood	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
23	Carnosine	HMDB0000033	Beef Consumption	Monitoring	42.35 (31.83-52.87) uM	Adult:40-60 yrs old	Female	Urine	Abe, H., Okuma, E., Sekine, H., Maeda, A. & Yoshiue, S. Human urinary excretion of L-histidine-related compounds after ingestion of several meats and fish muscle. Int J Biochem 25, 1245-1249 (1993).;Pubmed_ID: 31908682
23	Carnosine	HMDB0000033	Chicken Consumption	Monitoring	37.07 (26.89-47.25) uM	Adult:40-60 yrs old	Female	Urine	Abe, H., Okuma, E., Sekine, H., Maeda, A. & Yoshiue, S. Human urinary excretion of L-histidine-related compounds after ingestion of several meats and fish muscle. Int J Biochem 25, 1245-1249 (1993).;Pubmed_ID: 31908682
24	Adenine	HMDB0000034	Eosinophilic Esophagitis	Diagnostic	7.2 (0.14-14.2) umol/mmol creatinine	Children: 2-17 yrs old	Unknown	Urine	Mordechai, Hien, and David S. Wishart
24	Adenine	HMDB0000034	Normal	Diagnostic	0.100 (-14.0-0.100) umol/mmol creatinine	Infant: 1 wk-2 yrs old	Both	Urine	Pubmed_ID: 30817767
24	Adenine	HMDB0000034	Lewy Body Dementia	Diagnostic	0.37 (0.16-0.58) uM	Adult: >=18 yrs old	Both	Saliva	Pubmed_ID: 23857558
24	Adenine	HMDB0000034	Normal	Diagnostic	1.1 (0.22-2.1) uM	Adult: >=18 yrs old	Female	Saliva	Pubmed_ID: 23857558
24	Adenine	HMDB0000034	Normal	Diagnostic	2.0 +/-2.0 umol/mmol creatinine	Children/Adults: 5-25 yrs old	Both	Urine	Cannet C, Bayat A, Frauendienst-Egger G, Freisinger P, Spraul M, Himmelreich N, Kockaya M, Ahring K, Godejohann M, MacDonald A, Trefz F. Phenylketonuria (PKU) Urinary Metabolomic Phenotype Is Defined by Genotype and Metabolite Imbalance: Results in 51 Early Treated Patients Using Ex Vivo 1H-NMR Analysis. Molecules. 2023 Jun 22;28(13):4916. doi: 10.3390/molecules28134916. PMID: 37446577; PMCID: PMC10343293.
24	Adenine	HMDB0000034	Phenylketonuria	Diagnostic	3.2 +/-3.7 umol/mmol creatinine	Children/Adults: 5-25 yrs old	Both	Urine	Cannet C, Bayat A, Frauendienst-Egger G, Freisinger P, Spraul M, Himmelreich N, Kockaya M, Ahring K, Godejohann M, MacDonald A, Trefz F. Phenylketonuria (PKU) Urinary Metabolomic Phenotype Is Defined by Genotype and Metabolite Imbalance: Results in 51 Early Treated Patients Using Ex Vivo 1H-NMR Analysis. Molecules. 2023 Jun 22;28(13):4916. doi: 10.3390/molecules28134916. PMID: 37446577; PMCID: PMC10343293.
24	Adenine	HMDB0000034	Normal	Diagnostic	0.3 +/-  0.1 (N/A-N/A) uM	Adult (>18 years old)	Both	Blood	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
25	Taurocholic acid	HMDB0000036	Normal	Diagnostic	<=0.31 (N/A-0.31) nmol/mL	All	Both	Serum	Mayo Clinic Test Catalog
25	Taurocholic acid	HMDB0000036	Normal	Diagnostic	9910 (9600-10220) uM	Adult (>18 years old)	Both	Bile	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
26	Aldosterone	HMDB0000037	Lipoid Congenital Adrenal Hyperplasia	Diagnostic	5.6e-05 umol/mmol creatinine	Infant: 1 wk-2 yrs old	Female	Urine	Pubmed_ID: 3841304
26	Aldosterone	HMDB0000037	Normal	Diagnostic	0.0021 umol/mmol creatinine	Infant: 1 wk-2 yrs old	Unknown	Urine	Mayo Clinic
26	Aldosterone	HMDB0000037	Antenatal Bartter Syndrome Type II	Diagnostic	0.0033 uM	Newborn: 0 day-1 wk	Female	Blood	Pubmed_ID: 26069767
26	Aldosterone	HMDB0000037	Normal	Diagnostic	0.0017 uM	Newborn: 0 day-1 wk	Both	Blood	Adachi, M., Asakura, Y., Sato, Y., Tajima, T., Nakajima, T., Yamamoto, T. & Fujieda, K. Novel SLC12A1 (NKCC2) mutations in two families with Bartter syndrome type 1. Endocr J 54, 1003-1007 (2007).
26	Aldosterone	HMDB0000037	Type 4B Bartter Syndrome	Diagnostic	0.042 uM	Newborn: 0 day-1 wk	Female	Blood	Pubmed_ID: 18310267
26	Aldosterone	HMDB0000037	Normal	Diagnostic	0.0025 uM	Newborn: 0 day-1 wk	Female	Blood	Kim, C. J., Lin, L., Huang, N., Quigley, C. A., AvRuskin, T. W., Achermann, J. C. & Miller, W. L. Severe combined adrenal and gonadal deficiency caused by novel mutations in the cholesterol side chain cleavage enzyme, P450scc. J Clin Endocrinol Metab 93, 696-702 (2008).
26	Aldosterone	HMDB0000037	Congenital Adrenal Hyperplaia due to 17-alpha-Hydroxylase Deficiency	Diagnostic	1.1e-05 uM	Adolescent:13-18 yrs old	Female	Blood	Pubmed_ID: 16477341
26	Aldosterone	HMDB0000037	Normal	Diagnostic	0.00021 uM	Adolescent:13-18 yrs old	Unknown	Blood	Pubmed_ID: 8142230
26	Aldosterone	HMDB0000037	Antenatal Bartter Syndrome Type I	Diagnostic	0.0036 uM	Newborn: 0 day-1 wk	Female	Blood	Adachi, M., Asakura, Y., Sato, Y., Tajima, T., Nakajima, T., Yamamoto, T. & Fujieda, K. Novel SLC12A1 (NKCC2) mutations in two families with Bartter syndrome type 1. Endocr J 54, 1003-1007 (2007).
26	Aldosterone	HMDB0000037	Congenital Adrenal Insufficiency with 46,XY Sex Reversal	Diagnostic	0.00013 uM	Newborn: 0 day-1 wk	Female	Blood	Kim, C. J., Lin, L., Huang, N., Quigley, C. A., AvRuskin, T. W., Achermann, J. C. & Miller, W. L. Severe combined adrenal and gonadal deficiency caused by novel mutations in the cholesterol side chain cleavage enzyme, P450scc. J Clin Endocrinol Metab 93, 696-702 (2008).
26	Aldosterone	HMDB0000037	Corticosterone Methyloxidase Type I Deficiency	Diagnostic	7.8e-05 uM	Infant: 1 wk-2 yrs old	Female	Blood	Pubmed_ID: 27125267
26	Aldosterone	HMDB0000037	Normal	Diagnostic	0.0013 (0.0011-0.0015) uM	Adolescent	Female	Blood	Pubmed_ID: 8142230
26	Aldosterone	HMDB0000037	Lipoid Congenital Adrenal Hyperplasia	Diagnostic	6.9e-05 (-0.00035-6.9e-05) uM	Infant: 1 wk-2 yrs old	Female	Blood	Pubmed_ID: 9077535
26	Aldosterone	HMDB0000037	Normal	Diagnostic	85.5 (17-154) ng/dL	Infant: 31 days-11 months	Both	Plasma	Mayo Clinic Test Catalog
26	Aldosterone	HMDB0000037	Normal	Diagnostic	46.25 (6.5-86) ng/dL	Children: 1-10 yrs old	Both	Plasma	Mayo Clinic Test Catalog
26	Aldosterone	HMDB0000037	Normal	Diagnostic	80 (≤40-≤124) ng/dL	Children/Adult: ≥11 yrs old	Both	Plasma	Mayo Clinic Test Catalog
26	Aldosterone	HMDB0000037	Normal	Diagnostic	≤21 ng/dL	Infant: 0-14 days	Both	Plasma	Mayo Clinic Test Catalog
26	Aldosterone	HMDB0000037	Normal	Diagnostic	5.85 (0.7-11) mcg/24 h	Infant: 0-30 days	All	Urine	Mayo Clinic Test Catalog
26	Aldosterone	HMDB0000037	Normal	Diagnostic	11.35 (0.7-22) mcg/24 h	Infant: 31 days-11 months	All	Urine	Mayo Clinic Test Catalog
26	Aldosterone	HMDB0000037	Normal	Diagnostic	11 (2-20) mcg/24 h	Children: > or =1 year	All	Urine	Mayo Clinic Test Catalog
26	Aldosterone	HMDB0000037	Normal	Diagnostic	0.000026 (0.000008-0.000044) uM	Adult (>18 years old)	Both	Blood	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
27	Dihydrobiopterin	HMDB0000038	Kidney Disease	Diagnostic	0.064 (0.059-0.068) uM	Adult	Both	Blood	Yokoyama, K., Tajima, M., Yoshida, H., Nakayama, M., Tokutome, G., Sakagami, H. & Hosoya, T. Plasma pteridine concentrations in patients with chronic renal failure. Nephrol Dial Transplant 17, 1032-1036 (2002).
27	Dihydrobiopterin	HMDB0000038	Normal	Diagnostic	0.0060 (0.0057-0.0063) uM	Adult	Both	Blood	Yokoyama, K., Tajima, M., Yoshida, H., Nakayama, M., Tokutome, G., Sakagami, H. & Hosoya, T. Plasma pteridine concentrations in patients with chronic renal failure. Nephrol Dial Transplant 17, 1032-1036 (2002).
27	Dihydrobiopterin	HMDB0000038	Normal	Diagnostic	0.006 (N/A-N/A) uM	Adult (>18 years old)	Both	Blood	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
28	Butyric acid	HMDB0000039	AIDS	Diagnostic	0.18 (0.14-0.22) umol/mmol creatinine	Adult: >=18 yrs old	Both	Urine	Stein, T. P., Koerner, B., Schluter, M. D., Leskiw, M. J., Gaprindachvilli, T., Richards, E. W., Cope, F. O. & Condolucci, D. Weight loss, the gut and the inflammatory response in aids patients. Cytokine 9, 143-147 (1997).
28	Butyric acid	HMDB0000039	Normal	Diagnostic	42.0 (21.0-81.0) umol/mmol creatinine	Adult: >=18 yrs old	Both	Urine	Geigy Scientific Tables, 8th Rev edition, pp. 130. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp. Basel, Switzerland c1981-1992.
